county,oshpd_id,hospital,case_mix_index,period_type,period_year
LOS ANGELES,190400,HUNTINGTON HOSPITAL,1.446945004585754,FY,2017
LOS ANGELES,190410,SILVER LAKE MEDICAL CENTER-INGLESIDE CAMPUS,,FY,2017
LOS ANGELES,190413,EMANATE HEALTH INTER-COMMUNITY HOSPITAL,1.5724878830083566,FY,2017
LOS ANGELES,190422,TORRANCE MEMORIAL MEDICAL CENTER,1.406601634802833,FY,2017
LOS ANGELES,190429,KAISER FOUNDATION HOSPITAL - LOS ANGELES,1.812317749787234,FY,2017
LOS ANGELES,190430,KAISER FND HOSP - BELLFLOWER,,FY,2017
LOS ANGELES,190431,KAISER FOUNDATION HOSPITAL - SOUTH BAY,1.367157247073913,FY,2017
LOS ANGELES,190432,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,1.3368325510019874,FY,2017
LOS ANGELES,190434,KAISER FOUNDATION HOSPITAL - WEST LA,1.4644788931528996,FY,2017
LOS ANGELES,190449,KINDRED HOSPITAL - LA MIRADA,2.2183934603501543,FY,2017
LOS ANGELES,190453,LAKEWOOD REGIONAL MEDICAL CENTER - CLARK AVENUE,,FY,2017
LOS ANGELES,190455,LANCASTER COMMUNITY HOSPITAL,,FY,2017
LOS ANGELES,190458,KINDRED HOSPITAL - SAN GABRIEL VALLEY,,FY,2017
LOS ANGELES,190462,AURORA LAS ENCINAS HOSPITAL,1.0371318350668652,FY,2017
LOS ANGELES,190468,PROMISE HOSPITAL OF EAST LOS ANGELES-EAST L.A. CAMPUS,3.025470947533281,FY,2017
LOS ANGELES,190470,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,1.3574600777320533,FY,2017
LOS ANGELES,190475,COMMUNITY HOSPITAL LONG BEACH,1.2079203874866702,FY,2017
LOS ANGELES,190477,PACIFIC HOSPITAL-SOUTH CAMPUS D/P APH,,FY,2017
LOS ANGELES,190482,CHARTER B H S - LOS ALTOS,,FY,2017
LOS ANGELES,190500,CEDARS-SINAI MARINA HOSPITAL,1.8673152770585184,FY,2017
LOS ANGELES,190517,PROVIDENCE CEDARS-SINAI TARZANA MEDICAL CENTER,1.2603763151207108,FY,2017
LOS ANGELES,190521,MEMORIAL HOSPITAL OF GARDENA,1.1917816083916088,FY,2017
LOS ANGELES,190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,1.3121140923775432,FY,2017
LOS ANGELES,190523,LOS ANGELES METROPOLITAN MED CTR-HAWTHORNE CAMPUS,,FY,2017
LOS ANGELES,190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,1.3981945945945946,FY,2017
LOS ANGELES,190525,MEMORIALCARE LONG BEACH MEDICAL CENTER,1.7384380016011227,FY,2017
LOS ANGELES,190529,USC ARCADIA HOSPITAL,1.4465416918773908,FY,2017
LOS ANGELES,190534,OLYMPIA MEDICAL CENTER,1.612279483132768,FY,2017
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,,FY,2017
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2.8150458699472756,FY,2017
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,0.9003991769547331,FY,2017
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,1.0840557251908398,FY,2017
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,1.922979253292696,FY,2017
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,,FY,2017
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,1.5469906103904656,FY,2017
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,1.676683626335746,FY,2017
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,,FY,2017
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,1.1529263695246463,FY,2017
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,,FY,2017
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,,FY,2017
LOS ANGELES,190605,PINE GROVE HOSPITAL,,FY,2017
LOS ANGELES,190619,PIONEER HOSPITAL,,FY,2017
LOS ANGELES,190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,1.2616789211647992,FY,2017
LOS ANGELES,190631,PIH HEALTH WHITTIER HOSPITAL,1.5158409191759104,FY,2017
LOS ANGELES,190636,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,1.0734712761592125,FY,2017
LOS ANGELES,190646,KAISER FND HOSP - MENTAL HEALTH CENTER,,FY,2017
LOS ANGELES,190654,NORTH HOLLYWOOD MEDICAL CENTER,,FY,2017
LOS ANGELES,190661,L.A. DOWNTOWN MEDICAL CENTER,1.179834063649448,FY,2017
LOS ANGELES,190673,SAN DIMAS COMMUNITY HOSPITAL,1.3227324527252502,FY,2017
LOS ANGELES,190676,MISSION COMMUNITY HOSPITAL - SAN FERNANDO CAMPUS,,FY,2017
LOS ANGELES,190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,1.2220775985411687,FY,2017
LOS ANGELES,190681,DOCS SURGICAL HOSPITAL,2.9872797814207654,FY,2017
LOS ANGELES,190685,ELASTAR COMMUNITY HOSPITAL,,FY,2017
LOS ANGELES,190687,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,1.4779095089182308,FY,2017
LOS ANGELES,190691,SANTA TERESITA HOSPITAL,,FY,2017
LOS ANGELES,190696,PACIFICA HOSPITAL OF THE VALLEY,1.0472091033851783,FY,2017
LOS ANGELES,190708,SHERMAN OAKS HOSPITAL,1.7043287894375874,FY,2017
LOS ANGELES,190712,SHRINERS HOSPITAL FOR  CHILDREN,1.4306571428571428,FY,2017
LOS ANGELES,190734,SOUTH BAY MEDICAL CENTER,,FY,2017
LOS ANGELES,190754,ST. FRANCIS MEDICAL CENTER,1.1923845005029803,FY,2017
LOS ANGELES,190756,SAINT JOHN'S HEALTH CENTER,1.6040218004415636,FY,2017
LOS ANGELES,190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,1.4614219003165398,FY,2017
LOS ANGELES,190759,ST. LUKE MEDICAL CENTER,,FY,2017
LOS ANGELES,190762,ST. VINCENT MEDICAL CENTER,1.7349179439085374,FY,2017
LOS ANGELES,190766,COAST PLAZA HOSPITAL,1.4477690102389085,FY,2017
LOS ANGELES,190782,TARZANA TREATMENT CENTER,0.7135415736607144,FY,2017
LOS ANGELES,190784,TEMPLE COMMUNITY HOSPITAL,,FY,2017
LOS ANGELES,190796,RONALD REAGAN UCLA MEDICAL CENTER,2.2033753058505288,FY,2017
LOS ANGELES,190810,NORTHRIDGE HOSPITAL MEDICAL CENTER - SHERMAN WAY,,FY,2017
LOS ANGELES,190812,VALLEY PRESBYTERIAN HOSPITAL,1.242629285892012,FY,2017
LOS ANGELES,190814,HOLLYWOOD COMMUNITY HOSPITAL OF VAN NUYS DP APH,,FY,2017
LOS ANGELES,190816,CHILDREN'S COMMUNITY MENTAL HEALTH CENTER,,FY,2017
LOS ANGELES,190818,USC VERDUGO HILLS HOSPITAL,1.2613638503142814,FY,2017
LOS ANGELES,190847,WASHINGTON MEDICAL CENTER,,FY,2017
LOS ANGELES,190854,LOS ANGELES METROPOLITAN MEDICAL CENTER,,FY,2017
LOS ANGELES,190857,WEST COVINA MEDICAL CENTER,1.1386791869918698,FY,2017
LOS ANGELES,190859,UCLA WEST VALLEY MEDICAL CENTER,1.499916870876532,FY,2017
LOS ANGELES,190867,SHC SPECIALTY HOSPITAL,,FY,2017
LOS ANGELES,190873,WESTSIDE HOSPITAL,,FY,2017
LOS ANGELES,190878,ADVENTIST HEALTH WHITE MEMORIAL,1.2396990498601423,FY,2017
LOS ANGELES,190883,WHITTIER HOSPITAL MEDICAL CENTER,0.9245735263702175,FY,2017
LOS ANGELES,190891,WOODRUFF COMMUNITY HOSPITAL,,FY,2017
LOS ANGELES,190930,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,1.0024717441860467,FY,2017
LOS ANGELES,190949,HENRY MAYO NEWHALL HOSPITAL,1.3666044982185275,FY,2017
LOS ANGELES,191216,USC KENNETH NORRIS JR. CANCER HOSPITAL,2.279844804804803,FY,2017
LOS ANGELES,191225,TOM REDGATE MEMORIAL RECOVERY CENTER,0.786582602739726,FY,2017
LOS ANGELES,191227,LAC/HARBOR-UCLA MEDICAL CENTER,1.552834131378936,FY,2017
LOS ANGELES,191228,LOS ANGELES GENERAL MEDICAL CENTER,1.6105858765631837,FY,2017
LOS ANGELES,191230,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1.2181364856907315,FY,2017
LOS ANGELES,191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,1.2350706180772817,FY,2017
LOS ANGELES,191261,LOS ANGELES CO HIGH DESERT HOSPITAL,,FY,2017
LOS ANGELES,191306,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,1.477921324831739,FY,2017
LOS ANGELES,191450,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,1.4211084714031648,FY,2017
LOS ANGELES,194010,AMERICAN RECOVERY CENTER,0.6751929292929293,FY,2017
LOS ANGELES,194219,KECK HOSPITAL OF USC,3.020602540937323,FY,2017
LOS ANGELES,194967,STAR VIEW ADOLESCENT - P H F,1.0237753846153845,FY,2017
LOS ANGELES,194981,LA CASA PSYCHIATRIC HEALTH FACILITY,1.0889022988505748,FY,2017
LOS ANGELES,196035,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1.2478497791078813,FY,2017
LOS ANGELES,196168,MEMORIALCARE MILLER CHILDREN'S & WOMEN'S HOSPITAL LONG BEACH,1.066348199773432,FY,2017
LOS ANGELES,196403,KAISER FOUNDATION HOSPITAL - DOWNEY,1.4433084891659242,FY,2017
LOS ANGELES,196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,1.101190523690773,FY,2017
LOS ANGELES,196405,PALMDALE REGIONAL MEDICAL CENTER,1.6135623728813562,FY,2017
LOS ANGELES,197931,EXODUS RECOVERY P.H.F.,1.081855737704918,FY,2017
LOS ANGELES,198495,OCEAN VIEW PSYCHIATRIC HEALTH FACILITY,1.0938,FY,2017
MADERA,200030,RIVER VISTA BEHAVIORAL HEALTH,,FY,2017
MADERA,200692,CHOWCHILLA DISTRICT MEMORIAL HOSPITAL,,FY,2017
MADERA,201281,MADERA COMMUNITY HOSPITAL,1.0720974299065427,FY,2017
MADERA,204019,VALLEY CHILDREN'S HOSPITAL,1.6696116681491053,FY,2017
MARIN,210992,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,1.5078714900021501,FY,2017
MARIN,210993,KENTFIELD HOSPITAL,2.6144826086956514,FY,2017
MARIN,211006,MARINHEALTH MEDICAL CENTER,1.39492748337896,FY,2017
MARIN,212637,NOVATO COMMUNITY HOSPITAL - HILL RD,,FY,2017
MARIN,214005,ROSS HOSPITAL,,FY,2017
MARIN,214034,NOVATO COMMUNITY HOSPITAL,1.451539602868174,FY,2017
MARIPOSA,220733,JOHN C FREMONT HEALTHCARE DISTRICT,0.926157857142857,FY,2017
MENDOCINO,230949,FRANK R HOWARD MEMORIAL HOSPITAL,,FY,2017
MENDOCINO,231013,ADVENTIST HEALTH MENDOCINO COAST,1.2271553788587461,FY,2017
MENDOCINO,231396,ADVENTIST HEALTH UKIAH VALLEY,1.0970734530453765,FY,2017
MENDOCINO,234004,MENDOCINO COUNTY P H F,,FY,2017
MENDOCINO,234038,ADVENTIST HEALTH HOWARD MEMORIAL,1.5787726159793813,FY,2017
MERCED,240803,BLOSS MEMORIAL DISTRICT HOSPITAL,,FY,2017
MERCED,240853,DOS PALOS MEMORIAL HOSPITAL,,FY,2017
MERCED,240924,MEMORIAL HOSPITAL LOS BANOS,0.9424770219825797,FY,2017
MERCED,240942,MERCY MEDICAL CENTER - MERCED,1.1263218254231668,FY,2017
MERCED,240948,MERCY MEDICAL CENTER MERCED-DOMINICAN CAMPUS,,FY,2017
MERCED,244002,MERCED COUNTY P.H.F. (B.R.I.T.E. UNIT),,FY,2017
MERCED,244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,1.0377826291079812,FY,2017
MODOC,250955,SURPRISE VALLEY COMMUNITY HOSPITAL,0.7847521739130434,FY,2017
MODOC,250956,MODOC MEDICAL CENTER,0.94584487804878,FY,2017
MODOC,254005,MODOC MEDICAL CENTER,,FY,2017
MONO,260011,MAMMOTH HOSPITAL,1.2606467805519053,FY,2017
MONTEREY,270020,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA - OHANA,,FY,2017
MONTEREY,270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,1.459218693693694,FY,2017
MONTEREY,270777,GEORGE L. MEE MEMORIAL HOSPITAL,0.8780075712143928,FY,2017
MONTEREY,270831,NATIVIDAD MEDICAL CENTER - NATIVIDAD RD,,FY,2017
MONTEREY,270875,SALINAS VALLEY HEALTH MEDICAL CENTER,1.4025063259715795,FY,2017
MONTEREY,274038,MONTEREY PSYCHIATRIC HEALTH FACILITY,,FY,2017
MONTEREY,274043,NATIVIDAD MEDICAL CENTER,1.2245446989287032,FY,2017
NAPA,281047,PROVIDENCE QUEEN OF THE VALLEY MEDICAL CENTER,1.594345472552348,FY,2017
NAPA,281078,ADVENTIST HEALTH ST. HELENA,1.8443934536865185,FY,2017
NAPA,281297,N M HOLDERMAN MEMORIAL HOSPITAL (VET'S HOME OF CAL,,FY,2017
NEVADA,291023,SIERRA NEVADA MEMORIAL HOSPITAL,1.3050849301784322,FY,2017
NEVADA,291053,TAHOE FOREST HOSPITAL,1.2876140761118748,FY,2017
ORANGE,300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,1.468750007862872,FY,2017
ORANGE,300225,MEMORIALCARE ORANGE COAST MEDICAL CENTER,1.5485958494208503,FY,2017
ORANGE,301097,"ANAHEIM COMMUNITY HOSPITAL, LLC",,FY,2017
ORANGE,301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,1.425132633041062,FY,2017
ORANGE,301109,ANAHEIM GENERAL HOSPITAL - BUENA PARK CAMPUS,,FY,2017
ORANGE,301121,ORANGE CO COMMUNITY HOSP - ORANGE,,FY,2017
ORANGE,301126,BREA COMMUNITY HOSPITAL,,FY,2017
ORANGE,301127,KINDRED HOSPITAL - BREA,2.0215544207317078,FY,2017
ORANGE,301132,KAISER FND HOSP - ORANGE COUNTY - LAKEVIEW,,FY,2017
ORANGE,301133,CAPISTRANO BY THE SEA HOSPITAL,,FY,2017
ORANGE,301140,CHAPMAN GLOBAL MEDICAL CENTER,1.3434629964806437,FY,2017
ORANGE,301155,COLLEGE HOSPITAL COSTA MESA,0.9452782815561156,FY,2017
ORANGE,301167,KINDRED HOSPITAL - SANTA ANA,,FY,2017
ORANGE,301169,CHARTER B H S - YORBA LINDA,,FY,2017
ORANGE,301175,UCI HEALTH-FOUNTAIN VALLEY,1.3335510210608073,FY,2017
ORANGE,301188,ANAHEIM GLOBAL MEDICAL CENTER,1.0741447946175637,FY,2017
ORANGE,301205,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,1.3566518327296313,FY,2017
ORANGE,301209,HUNTINGTON BEACH HOSPITAL,1.3754111475409838,FY,2017
ORANGE,301232,FRIENDLY HILLS REGIONAL MEDICAL CENTER,,FY,2017
ORANGE,301234,LA PALMA INTERCOMMUNITY HOSPITAL,1.3672466089034954,FY,2017
ORANGE,301242,ORANGE CO COMMUNITY HOSP - BUENA PARK,,FY,2017
ORANGE,301248,UCI HEALTH-LOS ALAMITOS,1.3184309990749297,FY,2017
ORANGE,301258,SOUTH COAST GLOBAL MEDICAL CENTER,0.9092416094822214,FY,2017
ORANGE,301262,PROVIDENCE MISSION HOSPITAL,1.6162905795935891,FY,2017
ORANGE,301279,UCI HEALTH-ORANGE,1.7782132509141577,FY,2017
ORANGE,301282,PACIFICA HOSPITAL,,FY,2017
ORANGE,301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,1.2117653317888475,FY,2017
ORANGE,301297,UCI HEALTH-PLACENTIA LINDA,1.3600801345722522,FY,2017
ORANGE,301304,NEWPORT BAY HOSPITAL,1.1112266163793105,FY,2017
ORANGE,301314,SANTA ANA HOSPITAL MEDICAL CENTER INC,,FY,2017
ORANGE,301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,1.4023863312202856,FY,2017
ORANGE,301325,SADDLEBACK MEMORIAL MEDICAL CENTER - SAN CLEMENTE,,FY,2017
ORANGE,301337,PROVIDENCE MISSION HOSPITAL - LAGUNA BEACH,1.1166573239816566,FY,2017
ORANGE,301340,PROVIDENCE ST. JOSEPH HOSPITAL,1.4850417530328608,FY,2017
ORANGE,301342,PROVIDENCE ST. JUDE MEDICAL CENTER,1.591670073446328,FY,2017
ORANGE,301357,FOOTHILL REGIONAL MEDICAL CENTER,1.3665679041916163,FY,2017
ORANGE,301379,WEST ANAHEIM MEDICAL CENTER,1.741988460879986,FY,2017
ORANGE,301380,KINDRED HOSPITAL WESTMINSTER,2.7474608163265315,FY,2017
ORANGE,301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,1.549391911335796,FY,2017
ORANGE,301761,ANAHEIM MEMORIAL MEDICAL CENTER WEST,,FY,2017
ORANGE,304040,CHARTER B H S - MISSION VIEJO,,FY,2017
ORANGE,304045,IRVINE REGIONAL HOSPITAL AND MEDICAL CENTER,,FY,2017
ORANGE,304079,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TUSTIN,1.4006964968152866,FY,2017
ORANGE,304113,CHILDREN'S HOSPITAL AT MISSION,1.228273480947477,FY,2017
ORANGE,304159,HEALTHBRIDGE CHILDREN'S HOSPITAL-ORANGE,1.528670434782609,FY,2017
ORANGE,304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,1.3626249958893737,FY,2017
ORANGE,304426,ROYALE' MISSION VIEJO,,FY,2017
ORANGE,304460,HOAG ORTHOPEDIC INSTITUTE,2.5685802749427182,FY,2017
ORANGE,304583,"LAGUNA TREATMENT CENTER, LLC",0.7445706598984771,FY,2017
ORANGE,304585,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TUSTIN,,FY,2017
ORANGE,304589,"ALISO RIDGE BEHAVIORAL HEALTH, LLC",,FY,2017
PLACER,310791,SUTTER AUBURN FAITH HOSPITAL,1.5010058861370212,FY,2017
PLACER,311000,SUTTER ROSEVILLE MEDICAL CENTER,1.4502373720596162,FY,2017
PLACER,314007,CHARTER BHS OF NO CA/SAC,,FY,2017
PLACER,314024,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1.3193409651436316,FY,2017
PLACER,314029,CIRBY HILLS BEHAVIORAL HEALTH,1.0638882037533515,FY,2017
PLUMAS,320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,0.9447172413793103,FY,2017
PLUMAS,320874,INDIAN VALLEY HOSPITAL,,FY,2017
PLUMAS,320986,PLUMAS DISTRICT HOSPITAL,0.9919495850622408,FY,2017
PLUMAS,321016,SENECA DISTRICT HOSPITAL,0.9519937062937063,FY,2017
RIVERSIDE,330120,THE BETTY FORD CENTER,1.1838839301310045,FY,2017
RIVERSIDE,331145,CORONA REGIONAL MEDICAL CENTER-MAGNOLIA,,FY,2017
RIVERSIDE,331152,CORONA REGIONAL MEDICAL CENTER-MAIN,1.2691602985984152,FY,2017
RIVERSIDE,331164,DESERT REGIONAL MEDICAL CENTER,1.4169126335158422,FY,2017
RIVERSIDE,331168,EISENHOWER MEDICAL CENTER,1.6943923482717056,FY,2017
RIVERSIDE,331194,HEMET GLOBAL MEDICAL CENTER,1.3211466189061685,FY,2017
RIVERSIDE,331216,JOHN F. KENNEDY MEMORIAL HOSPITAL,1.0050343811168674,FY,2017
RIVERSIDE,331225,CHARTER B H S - CORONA,,FY,2017
RIVERSIDE,331226,PACIFIC GROVE HOSPITAL,1.019196863370548,FY,2017
RIVERSIDE,331288,PALO VERDE HOSPITAL,0.901700608272506,FY,2017
RIVERSIDE,331293,DOCTORS HOSPITAL OF RIVERSIDE,1.174369046925094,FY,2017
RIVERSIDE,331312,RIVERSIDE COMMUNITY HOSPITAL,1.5137373397683402,FY,2017
RIVERSIDE,331313,RIVERSIDE GENERAL HOSPITAL UNIVERSITY MED CENTER,,FY,2017
RIVERSIDE,331314,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER - D/P APH,,FY,2017
RIVERSIDE,331326,SAN GORGONIO MEMORIAL HOSPITAL,1.2020447769621683,FY,2017
RIVERSIDE,332172,KINDRED HOSPITAL - RIVERSIDE,3.2664971428571423,FY,2017
RIVERSIDE,334001,SOUTHWEST HEALTHCARE SYSTEM-WILDOMAR,,FY,2017
RIVERSIDE,334017,CHARTER BEHAV. HEALTH SYSTEM OF SO CA/PALM SPRINGS,,FY,2017
RIVERSIDE,334018,MENIFEE GLOBAL MEDICAL CENTER,1.3843287591240887,FY,2017
RIVERSIDE,334025,KAISER FOUNDATION HOSPITAL - RIVERSIDE,1.3131683489145942,FY,2017
RIVERSIDE,334048,KAISER FOUNDATION HOSPITAL - MORENO VALLEY,1.1195174101002163,FY,2017
RIVERSIDE,334068,SOUTHWEST HEALTHCARE RANCHO SPRINGS HOSPITAL,1.1987502901453295,FY,2017
RIVERSIDE,334457,TELECARE RIVERSIDE COUNTY PSYCHIATRIC HEALTH FACILITY,1.0437817432273262,FY,2017
RIVERSIDE,334481,"THE HEART HOSPITAL, INC.",,FY,2017
RIVERSIDE,334487,RIVERSIDE UNIVERSITY HEALTH SYSTEM - MEDICAL CENTER,1.3497413048209805,FY,2017
RIVERSIDE,334533,REHABILITATION HOSPITAL OF SOUTHERN CALIFORNIA,,FY,2017
RIVERSIDE,334564,TEMECULA VALLEY HOSPITAL,1.599361601960532,FY,2017
RIVERSIDE,334589,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,1.51515145358626,FY,2017
RIVERSIDE,334678,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MURRIETA,,FY,2017
SACRAMENTO,340025,UC DAVIS REHABILITATION HOSPITAL,,FY,2017
SACRAMENTO,340041,HERITAGE OAKS ENRICHMENT CENTER,,FY,2017
SACRAMENTO,340869,MERCY AMERICAN RIVER HOSPITAL,,FY,2017
SACRAMENTO,340913,KAISER FOUNDATION HOSPITAL - SACRAMENTO,1.887623206211074,FY,2017
SACRAMENTO,340947,MERCY GENERAL HOSPITAL,2.0054106126700955,FY,2017
SACRAMENTO,340950,MERCY SAN JUAN MEDICAL CENTER,1.5901959737098337,FY,2017
SACRAMENTO,340951,METHODIST HOSPITAL OF SACRAMENTO,1.295550780178327,FY,2017
SACRAMENTO,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,1.9006132055897984,FY,2017
SACRAMENTO,341051,"SUTTER MEDICAL CENTER, SACRAMENTO",1.5237446557140082,FY,2017
SACRAMENTO,341052,SUTTER MEMORIAL HOSPITAL,,FY,2017
SACRAMENTO,341326,SACRAMENTO REHABILITATION HOSPITAL,,FY,2017
SACRAMENTO,342344,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,1.463361963636364,FY,2017
SACRAMENTO,342392,"SIERRA VISTA HOSPITAL, INC",1.0476519829754305,FY,2017
SACRAMENTO,344011,SACRAMENTO MENTAL HEALTH TREATMENT CENTER,1.071314502529511,FY,2017
SACRAMENTO,344017,SUTTER CENTER FOR PSYCHIATRY,1.0483138514680483,FY,2017
SACRAMENTO,344021,HERITAGE OAKS HOSPITAL,1.0762632724341752,FY,2017
SACRAMENTO,344029,MERCY HOSPITAL OF FOLSOM,1.2974237056856197,FY,2017
SACRAMENTO,344035,VIBRA HOSPITAL OF SACRAMENTO,3.2293960422163583,FY,2017
SACRAMENTO,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,2.4280847278635247,FY,2017
SACRAMENTO,344170,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL,1.0868538126361658,FY,2017
SACRAMENTO,344188,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SACRAMENTO,1.0769532687651335,FY,2017
SACRAMENTO,344210,"SACRAMENTO BEHAVIORAL HEALTHCARE HOSPITAL, LLC",,FY,2017
SAN BENITO,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,1.0876282530553563,FY,2017
SAN BERNARDINO,361105,BARSTOW COMMUNITY HOSPITAL,,FY,2017
SAN BERNARDINO,361110,BEAR VALLEY COMMUNITY HOSPITAL,0.951419512195122,FY,2017
SAN BERNARDINO,361144,CHINO VALLEY MEDICAL CENTER,1.6215573029579264,FY,2017
SAN BERNARDINO,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,1.121601118290258,FY,2017
SAN BERNARDINO,361223,KAISER FOUNDATION HOSPITAL - FONTANA,1.4405945954683843,FY,2017
SAN BERNARDINO,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,2.0919471653976687,FY,2017
SAN BERNARDINO,361266,MOUNTAINS COMMUNITY HOSPITAL,1.0173882142857138,FY,2017
SAN BERNARDINO,361274,KINDRED HOSPITAL - ONTARIO,3.352245896656534,FY,2017
SAN BERNARDINO,361308,REDLANDS COMMUNITY HOSPITAL,1.4449183954736686,FY,2017
SAN BERNARDINO,361318,SAN ANTONIO REGIONAL HOSPITAL,1.4531451872951038,FY,2017
SAN BERNARDINO,361320,SAN BERNARDINO COUNTY MEDICAL CENTER,,FY,2017
SAN BERNARDINO,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,1.0663860593090797,FY,2017
SAN BERNARDINO,361339,ST. BERNARDINE MEDICAL CENTER,1.6777860351009632,FY,2017
SAN BERNARDINO,361343,PROVIDENCE ST. MARY MEDICAL CENTER,1.3716968727447687,FY,2017
SAN BERNARDINO,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,1.091841698557551,FY,2017
SAN BERNARDINO,361458,COLORADO RIVER MEDICAL CENTER,0.8983151696606793,FY,2017
SAN BERNARDINO,362041,HI-DESERT MEDICAL CENTER,1.0627355029585803,FY,2017
SAN BERNARDINO,364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,1.0423569352425732,FY,2017
SAN BERNARDINO,364050,CANYON RIDGE HOSPITAL,1.0375093096234311,FY,2017
SAN BERNARDINO,364110,KAISER FND HOSP - PERMANENTE CHEM DEP PROGRAM,,FY,2017
SAN BERNARDINO,364121,BALLARD REHABILITATION HOSPITAL,1.1180056795131845,FY,2017
SAN BERNARDINO,364144,DESERT VALLEY HOSPITAL,1.4753207865689641,FY,2017
SAN BERNARDINO,364188,KINDRED HOSPITAL RANCHO,3.292804944178629,FY,2017
SAN BERNARDINO,364231,ARROWHEAD REGIONAL MEDICAL CENTER,1.2696828312743265,FY,2017
SAN BERNARDINO,364430,BARSTOW COMMUNITY HOSPITAL,1.1294934992570573,FY,2017
SAN BERNARDINO,364451,TOTALLY KIDS REHABILITATION HOSPITAL,1.2601419580419582,FY,2017
SAN BERNARDINO,364502,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,1.393367689585749,FY,2017
SAN DIEGO,370028,KAISER FOUNDATION HOSPITAL - SAN MARCOS,,FY,2017
SAN DIEGO,370033,"CASA PALMERA CARE CENTER, LLC",,FY,2017
SAN DIEGO,370652,UC SAN DIEGO HEALTH - EAST CAMPUS MEDICAL CENTER,1.9548470007739933,FY,2017
SAN DIEGO,370658,SCRIPPS MERCY HOSPITAL - CHULA VISTA,,FY,2017
SAN DIEGO,370672,HARBOR VIEW MEDICAL CENTER,,FY,2017
SAN DIEGO,370673,RADY CHILDREN'S HOSPITAL SAN DIEGO,1.6362100892077949,FY,2017
